,lat,lat_long_deg,climate_zone,long,station_name,wmo_code
1598,44.04330,N 44° 2.60'   W 103° 3.22',5A,-103.0536,USA SD Rapid.City.Rgnl.AP.726620 US.Normals.2006-2020,726620
1599,43.73470,N 43° 44.08'   W 96° 37.33',6A,-96.62220,USA SD Sioux.Falls.Climate.SURFRAD.711680 US.Normals.2006-2020,711680
1600,43.58780,N 43° 35.27'   W 96° 43.73',6A,-96.72890,USA SD Sioux.Falls.Rgnl.AP-Foss.Field.726510 US.Normals.1981-2010,726510
1601,43.58780,N 43° 35.27'   W 96° 43.73',6A,-96.72890,USA SD Sioux.Falls.Rgnl.AP-Foss.Field.726510 US.Normals.1991-2020,726510
1602,43.58780,N 43° 35.27'   W 96° 43.73',6A,-96.72890,USA SD Sioux.Falls.Rgnl.AP-Foss.Field.726510 US.Normals.2006-2020,726510
1603,45.66890,N 45° 40.13'   W 96° 59.48',6A,-96.99140,USA SD Sisseton.Muni.AP.726519 US.Normals.2006-2020,726519
1604,44.90470,N 44° 54.28'   W 97° 8.96',6A,-97.14940,USA SD Watertown.Rgnl.AP.726546 US.Normals.1991-2020,726546
1605,44.90470,N 44° 54.28'   W 97° 8.96',6A,-97.14940,USA SD Watertown.Rgnl.AP.726546 US.Normals.2006-2020,726546
1606,43.39060,N 43° 23.44'   W 99° 50.53',5A,-99.84220,USA SD Winner.Rgnl.AP.726518 US.Normals.2006-2020,726518
1607,42.87830,N 42° 52.70'   W 97° 21.80',5A,-97.36330,USA SD Yankton-Gurney.Muni.AP.726525 US.Normals.2006-2020,726525
1608,36.47310,N 36° 28.39'   W 82° 24.26',4A,-82.40440,USA TN Bristol-Tri-Cities.Rgnl.AP.723350 US.Normals.1981-2010,723350
1609,36.47310,N 36° 28.39'   W 82° 24.26',4A,-82.40440,USA TN Bristol-Tri-Cities.Rgnl.AP.723350 US.Normals.2006-2020,723350
1610,35.03110,N 35° 1.87'   W 85° 12.08',3A,-85.20140,USA TN Chattanooga.Metro.AP-Lovell.Field.723240 US.Normals.1981-2010,723240
1611,35.03110,N 35° 1.87'   W 85° 12.08',3A,-85.20140,USA TN Chattanooga.Metro.AP-Lovell.Field.723240 US.Normals.1991-2020,723240
1612,35.03110,N 35° 1.87'   W 85° 12.08',3A,-85.20140,USA TN Chattanooga.Metro.AP-Lovell.Field.723240 US.Normals.2006-2020,723240
1613,36.62390,N 36° 37.43'   W 87° 25.16',4A,-87.41940,USA TN Clarksville.Rgnl.AP-Outlaw.Field.723280 US.Normals.2006-2020,723280
1614,36.01390,N 36° 0.83'   W 85° 8.06',4A,-85.13440,USA TN Crossville-Univ.Tennessee.Plateau.Research.and.Education.Center.754330 US.Normals.2006-2020,754330
1615,35.95080,N 35° 57.05'   W 85° 4.88',4A,-85.08140,USA TN Crossville.Meml.AP-Whitson.Field.723250 US.Normals.1981-2010,723250
1616,35.95080,N 35° 57.05'   W 85° 4.88',4A,-85.08140,USA TN Crossville.Meml.AP-Whitson.Field.723250 US.Normals.2006-2020,723250
1617,36.00030,N 36° 1.81E-02'   W 89° 24.60',3A,-89.41000,USA TN Dyersburg.Rgnl.AP.723347 US.Normals.2006-2020,723347
1618,35.59310,N 35° 35.59'   W 88° 55.00',3A,-88.91670,USA TN Jackson-McKellar-Sipes.Rgnl.AP.723346 US.Normals.1981-2010,723346
1619,35.59310,N 35° 35.59'   W 88° 55.00',3A,-88.91670,USA TN Jackson-McKellar-Sipes.Rgnl.AP.723346 US.Normals.1991-2020,723346
1620,35.59310,N 35° 35.59'   W 88° 55.00',3A,-88.91670,USA TN Jackson-McKellar-Sipes.Rgnl.AP.723346 US.Normals.2006-2020,723346
1621,35.81810,N 35° 49.09'   W 83° 59.15',3A,-83.98580,USA TN Knoxville-McGhee.Tyson.AP.723260 US.Normals.1981-2010,723260
1622,35.81810,N 35° 49.09'   W 83° 59.15',3A,-83.98580,USA TN Knoxville-McGhee.Tyson.AP.723260 US.Normals.1991-2020,723260
1623,35.81810,N 35° 49.09'   W 83° 59.15',3A,-83.98580,USA TN Knoxville-McGhee.Tyson.AP.723260 US.Normals.2006-2020,723260
1624,35.05640,N 35° 3.38'   W 89° 59.18',3A,-89.98640,USA TN Memphis.Intl.AP.723340 US.Normals.1981-2010,723340
1625,35.05640,N 35° 3.38'   W 89° 59.18',3A,-89.98640,USA TN Memphis.Intl.AP.723340 US.Normals.1991-2020,723340
1626,35.05640,N 35° 3.38'   W 89° 59.18',3A,-89.98640,USA TN Memphis.Intl.AP.723340 US.Normals.2006-2020,723340
1627,35.34470,N 35° 20.68'   W 89° 52.40',3A,-89.87330,USA TN Millington-Memphis.AP-NSA.Mid.South.723284 US.Normals.2006-2020,723284
1628,36.11890,N 36° 7.13'   W 86° 41.35',3A,-86.68920,USA TN Nashville.Intl.AP.723270 US.Normals.1981-2010,723270
1629,36.11890,N 36° 7.13'   W 86° 41.35',3A,-86.68920,USA TN Nashville.Intl.AP.723270 US.Normals.1991-2020,723270
1630,36.11890,N 36° 7.13'   W 86° 41.35',3A,-86.68920,USA TN Nashville.Intl.AP.723270 US.Normals.2006-2020,723270
1631,36.02360,N 36° 1.42'   W 84° 14.25',3A,-84.23750,USA TN Oak.Ridge.724270 US.Normals.2006-2020,724270
1632,36.00890,N 36° 0.53'   W 86° 31.20',3A,-86.52000,USA TN Smyrna-Rutherford.County.AP.723273 US.Normals.2006-2020,723273
1633,32.43330,N 32° 26.00'   W 99° 51.00',2A,-99.85000,USA TX Abilene-Dyess.AFB.720965 US.Normals.2006-2020,720965
1634,32.41060,N 32° 24.64'   W 99° 40.93',3A,-99.68220,USA TX Abilene.Rgnl.AP.722660 US.Normals.1981-2010,722660
1635,32.41060,N 32° 24.64'   W 99° 40.93',3A,-99.68220,USA TX Abilene.Rgnl.AP.722660 US.Normals.1991-2020,722660
1636,32.41060,N 32° 24.64'   W 99° 40.93',3A,-99.68220,USA TX Abilene.Rgnl.AP.722660 US.Normals.2006-2020,722660
1637,27.74110,N 27° 44.47'   W 98° 1.48',2A,-98.02470,USA TX Alice.Intl.AP.722517 US.Normals.1991-2020,722517
1638,27.74110,N 27° 44.47'   W 98° 1.48',2A,-98.02470,USA TX Alice.Intl.AP.722517 US.Normals.2006-2020,722517
1639,35.23330,N 35° 14.00'   W 101° 42.53',4B,-101.7089,USA TX Amarillo-Husband.Amarillo.Intl.AP.723630 US.Normals.1981-2010,723630
1640,35.23330,N 35° 14.00'   W 101° 42.53',4B,-101.7089,USA TX Amarillo-Husband.Amarillo.Intl.AP.723630 US.Normals.1991-2020,723630
1641,35.23330,N 35° 14.00'   W 101° 42.53',4B,-101.7089,USA TX Amarillo-Husband.Amarillo.Intl.AP.723630 US.Normals.2006-2020,723630
1642,29.10970,N 29° 6.58'   W 95° 27.71',2A,-95.46190,USA TX Angleton-Texas.Gulf.Coast.Rgnl.AP.722527 US.Normals.2006-2020,722527
1643,28.30440,N 28° 18.26'   W 96° 49.39',2A,-96.82310,USA TX Aransas.Natl.Wildlife.Refuge.747470 US.Normals.2006-2020,747470
1644,32.66360,N 32° 39.82'   W 97° 5.63',2A,-97.09390,USA TX Arlington.Muni.AP.722479 US.Normals.2006-2020,722479
1645,30.18310,N 30° 10.99'   W 97° 40.80',2A,-97.68000,USA TX Austin-Bergstrom.Intl.AP.722540 US.Normals.1981-2010,722540
1646,30.18310,N 30° 10.99'   W 97° 40.80',2A,-97.68000,USA TX Austin-Bergstrom.Intl.AP.722540 US.Normals.2006-2020,722540
1647,29.95060,N 29° 57.04'   W 94° 1.24',2A,-94.02060,USA TX Beaumont-Port.Arthur-Brooks.Rgnl.AP.722410 US.Normals.1981-2010,722410
1648,29.95060,N 29° 57.04'   W 94° 1.24',2A,-94.02060,USA TX Beaumont-Port.Arthur-Brooks.Rgnl.AP.722410 US.Normals.1991-2020,722410
1649,29.95060,N 29° 57.04'   W 94° 1.24',2A,-94.02060,USA TX Beaumont-Port.Arthur-Brooks.Rgnl.AP.722410 US.Normals.2006-2020,722410
1650,29.34830,N 29° 20.90'   W 103° 12.55',2B,-103.2092,USA TX Big.Bend.Natl.Park-Panther.Junction.747280 US.Normals.2006-2020,747280
1651,35.69500,N 35° 41.70'   W 101° 23.70',3B,-101.3950,USA TX Borger-Hutchinson.County.AP.723635 US.Normals.2006-2020,723635
1652,25.91560,N 25° 54.94'   W 97° 25.12',1A,-97.41860,USA TX Brownsville-South.Padre.Island.Intl.AP.722500 US.Normals.1981-2010,722500
1653,25.91560,N 25° 54.94'   W 97° 25.12',1A,-97.41860,USA TX Brownsville-South.Padre.Island.Intl.AP.722500 US.Normals.1991-2020,722500
1654,25.91560,N 25° 54.94'   W 97° 25.12',1A,-97.41860,USA TX Brownsville-South.Padre.Island.Intl.AP.722500 US.Normals.2006-2020,722500
1655,30.74060,N 30° 44.44'   W 98° 14.12',2A,-98.23530,USA TX Burnet.Muni.AP-Craddock.Field.722542 US.Normals.2006-2020,722542
1656,34.42720,N 34° 25.63'   W 100° 16.99',3B,-100.2831,USA TX Childress.Muni.AP.723660 US.Normals.2006-2020,723660
1657,30.58920,N 30° 35.35'   W 96° 21.88',2A,-96.36470,USA TX College.Station-Easterwood.AP.747460 US.Normals.1981-2010,747460
1658,30.58920,N 30° 35.35'   W 96° 21.88',2A,-96.36470,USA TX College.Station-Easterwood.AP.747460 US.Normals.2006-2020,747460
1659,30.35670,N 30° 21.40'   W 95° 24.83',2A,-95.41390,USA TX Conroe-North.Houston.Rgnl.AP.722444 US.Normals.2006-2020,722444
1660,27.78390,N 27° 47.03'   W 97° 30.65',2A,-97.51080,USA TX Corpus.Christi.Intl.AP.722510 US.Normals.1981-2010,722510
1661,27.78390,N 27° 47.03'   W 97° 30.65',2A,-97.51080,USA TX Corpus.Christi.Intl.AP.722510 US.Normals.1991-2020,722510
1662,27.78390,N 27° 47.03'   W 97° 30.65',2A,-97.51080,USA TX Corpus.Christi.Intl.AP.722510 US.Normals.2006-2020,722510
1663,32.03110,N 32° 1.87'   W 96° 23.93',2A,-96.39890,USA TX Corsicana.Muni.AP-Campbell.Field.722469 US.Normals.2006-2020,722469
1664,28.45670,N 28° 27.40'   W 99° 13.10',2B,-99.21830,USA TX Cotulla-La.Salle.County.AP.722526 US.Normals.2006-2020,722526
1665,36.01670,N 36° 1.00'   W 102° 33.00',4B,-102.5500,USA TX Dalhart.Muni.AP.747360 US.Normals.2006-2020,747360
1666,32.89780,N 32° 53.87'   W 97° 1.13',2A,-97.01890,USA TX Dallas-Fort.Worth.Intl.AP.722590 US.Normals.1981-2010,722590
1667,32.89780,N 32° 53.87'   W 97° 1.13',2A,-97.01890,USA TX Dallas-Fort.Worth.Intl.AP.722590 US.Normals.1991-2020,722590
1668,32.89780,N 32° 53.87'   W 97° 1.13',2A,-97.01890,USA TX Dallas-Fort.Worth.Intl.AP.722590 US.Normals.2006-2020,722590
1669,32.68080,N 32° 40.85'   W 96° 52.09',2A,-96.86810,USA TX Dallas.Exec.AP.722599 US.Normals.2006-2020,722599
1670,29.36670,N 29° 22.00'   W 100° 47.00',2B,-100.7833,USA TX Del.Rio-Laughlin.AFB.722615 US.Normals.2006-2020,722615
1671,29.37830,N 29° 22.70'   W 100° 55.61',2B,-100.9269,USA TX Del.Rio.Intl.AP.722610 US.Normals.1991-2020,722610
1672,29.37830,N 29° 22.70'   W 100° 55.61',2B,-100.9269,USA TX Del.Rio.Intl.AP.722610 US.Normals.2006-2020,722610
1673,33.20610,N 33° 12.37'   W 97° 11.93',3A,-97.19890,USA TX Denton.Enterprise.AP.722589 US.Normals.2006-2020,722589
1674,31.81110,N 31° 48.67'   W 106° 22.55',2B,-106.3758,USA TX El.Paso.Intl.AP.722700 US.Normals.1981-2010,722700
1675,31.81110,N 31° 48.67'   W 106° 22.55',2B,-106.3758,USA TX El.Paso.Intl.AP.722700 US.Normals.1991-2020,722700
1676,31.81110,N 31° 48.67'   W 106° 22.55',2B,-106.3758,USA TX El.Paso.Intl.AP.722700 US.Normals.2006-2020,722700
1677,30.62220,N 30° 37.33'   W 98° 5.08',2A,-98.08470,USA TX Flying.X.Ranch.AP.747440 US.Normals.2006-2020,747440
1678,30.91190,N 30° 54.71'   W 102° 55.00',2B,-102.9167,USA TX Fort.Stockton.Pecos.County.AP.722618 US.Normals.2006-2020,722618
1679,32.76670,N 32° 46.00'   W 97° 27.00',2A,-97.45000,USA TX Fort.Worth-NAS.JRB.Fort.Worth-Carswell.Field.722595 US.Normals.2006-2020,722595
1680,32.97330,N 32° 58.40'   W 97° 19.09',2A,-97.31810,USA TX Fort.Worth.Alliance.AP.722594 US.Normals.1991-2020,722594
1681,32.97330,N 32° 58.40'   W 97° 19.09',2A,-97.31810,USA TX Fort.Worth.Alliance.AP.722594 US.Normals.2006-2020,722594
1682,32.81920,N 32° 49.15'   W 97° 21.68',2A,-97.36140,USA TX Fort.Worth.Meacham.Intl.AP.747390 US.Normals.1981-2010,747390
1683,32.81920,N 32° 49.15'   W 97° 21.68',2A,-97.36140,USA TX Fort.Worth.Meacham.Intl.AP.747390 US.Normals.2006-2020,747390
1684,29.27330,N 29° 16.40'   W 94° 51.55',2A,-94.85920,USA TX Galveston.Scholes.Intl.AP.722420 US.Normals.2006-2020,722420
1685,26.22810,N 26° 13.69'   W 97° 39.25',1A,-97.65420,USA TX Harlingen-Valley.Intl.AP.722505 US.Normals.2006-2020,722505
1686,29.36000,N 29° 21.60'   W 99° 10.45',2A,-99.17420,USA TX Hondo-South.Texas.Rgnl.AP.722533 US.Normals.1991-2020,722533
1687,29.36000,N 29° 21.60'   W 99° 10.45',2A,-99.17420,USA TX Hondo-South.Texas.Rgnl.AP.722533 US.Normals.2006-2020,722533
1688,29.98000,N 29° 58.80'   W 95° 21.60',2A,-95.36000,USA TX Houston-Bush.Intercontinental.AP.722430 US.Normals.1981-2010,722430
1689,29.98000,N 29° 58.80'   W 95° 21.60',2A,-95.36000,USA TX Houston-Bush.Intercontinental.AP.722430 US.Normals.1991-2020,722430
1690,29.98000,N 29° 58.80'   W 95° 21.60',2A,-95.36000,USA TX Houston-Bush.Intercontinental.AP.722430 US.Normals.2006-2020,722430
1691,29.63810,N 29° 38.29'   W 95° 16.91',2A,-95.28190,USA TX Houston-Hobby.AP.722440 US.Normals.1981-2010,722440
1692,29.63810,N 29° 38.29'   W 95° 16.91',2A,-95.28190,USA TX Houston-Hobby.AP.722440 US.Normals.2006-2020,722440
1693,30.06750,N 30° 4.05'   W 95° 33.37',2A,-95.55610,USA TX Houston-Hooks.Meml.AP.722429 US.Normals.2006-2020,722429
1694,30.74390,N 30° 44.63'   W 95° 35.17',2A,-95.58610,USA TX Huntsville.Muni.AP.722447 US.Normals.2006-2020,722447
1695,30.51080,N 30° 30.65'   W 99° 45.98',2A,-99.76640,USA TX Junction-Kimble.County.AP.747400 US.Normals.1991-2020,747400
1696,30.51080,N 30° 30.65'   W 99° 45.98',2A,-99.76640,USA TX Junction-Kimble.County.AP.747400 US.Normals.2006-2020,747400
1697,31.13330,N 31° 8.00'   W 97° 43.00',2A,-97.71670,USA TX Killeen-Fort.Hood-Hood.AAF.722570 US.Normals.2006-2020,722570
1698,31.06670,N 31° 4.00'   W 97° 50.00',2A,-97.83330,USA TX Killeen-Fort.Hood.Rgnl.AP-Gray.AAF.722576 US.Normals.1981-2010,722576
1699,31.06670,N 31° 4.00'   W 97° 50.00',2A,-97.83330,USA TX Killeen-Fort.Hood.Rgnl.AP-Gray.AAF.722576 US.Normals.1991-2020,722576
1700,31.06670,N 31° 4.00'   W 97° 50.00',2A,-97.83330,USA TX Killeen-Fort.Hood.Rgnl.AP-Gray.AAF.722576 US.Normals.2006-2020,722576
1701,27.53330,N 27° 32.00'   W 99° 28.00',1B,-99.46670,USA TX Laredo.Intl.AP.722520 US.Normals.2006-2020,722520
1702,32.38470,N 32° 23.08'   W 94° 42.70',2A,-94.71170,USA TX Longview-East.Texas.Rgnl.AP.722470 US.Normals.2006-2020,722470
1703,26.52580,N 26° 31.55'   W 98° 3.80',1B,-98.06330,USA TX Lower.Rio.Grande.Valley.Natl.Wildlife.Refuge.752550 US.Normals.2006-2020,752550
1704,33.65420,N 33° 39.25'   W 101° 48.82',3B,-101.8136,USA TX Lubbock.Smith.Intl.AP.722670 US.Normals.1981-2010,722670
1705,33.65420,N 33° 39.25'   W 101° 48.82',3B,-101.8136,USA TX Lubbock.Smith.Intl.AP.722670 US.Normals.1991-2020,722670
1706,33.65420,N 33° 39.25'   W 101° 48.82',3B,-101.8136,USA TX Lubbock.Smith.Intl.AP.722670 US.Normals.2006-2020,722670
1707,31.23610,N 31° 14.17'   W 94° 45.26',2A,-94.75440,USA TX Lufkin-Angelina.County.AP.722446 US.Normals.1981-2010,722446
1708,31.23610,N 31° 14.17'   W 94° 45.26',2A,-94.75440,USA TX Lufkin-Angelina.County.AP.722446 US.Normals.1991-2020,722446
1709,31.23610,N 31° 14.17'   W 94° 45.26',2A,-94.75440,USA TX Lufkin-Angelina.County.AP.722446 US.Normals.2006-2020,722446
1710,26.18390,N 26° 11.03'   W 98° 15.23',1B,-98.25390,USA TX McAllen.Miller.Intl.AP.722506 US.Normals.1981-2010,722506
1711,26.18390,N 26° 11.03'   W 98° 15.23',1B,-98.25390,USA TX McAllen.Miller.Intl.AP.722506 US.Normals.1991-2020,722506
1712,26.18390,N 26° 11.03'   W 98° 15.23',1B,-98.25390,USA TX McAllen.Miller.Intl.AP.722506 US.Normals.2006-2020,722506
1713,33.18030,N 33° 10.82'   W 96° 35.42',3A,-96.59030,USA TX McKinney.Natl.AP.722541 US.Normals.2006-2020,722541
1714,31.94330,N 31° 56.60'   W 102° 11.33',3B,-102.1889,USA TX Midland.Intl.Air.and.Space.Port.722650 US.Normals.1981-2010,722650
1715,31.94330,N 31° 56.60'   W 102° 11.33',3B,-102.1889,USA TX Midland.Intl.Air.and.Space.Port.722650 US.Normals.1991-2020,722650
1716,31.94330,N 31° 56.60'   W 102° 11.33',3B,-102.1889,USA TX Midland.Intl.Air.and.Space.Port.722650 US.Normals.2006-2020,722650
1717,32.78170,N 32° 46.90'   W 98° 3.62',3A,-98.06030,USA TX Mineral.Wells.AP.722597 US.Normals.2006-2020,722597
1718,31.62190,N 31° 37.31'   W 102° 48.43',2B,-102.8072,USA TX Monahans.Sandhills.State.Park.747290 US.Normals.2006-2020,747290
1719,33.95580,N 33° 57.35'   W 102° 46.43',4A,-102.7739,USA TX Muleshoe.Natl.Wildlife.Refuge.747270 US.Normals.2006-2020,747270
1720,27.68330,N 27° 41.00'   W 97° 17.00',2A,-97.28330,USA TX NAS.Corpus.Christi-Truax.Field.722515 US.Normals.1981-2010,722515
1721,27.68330,N 27° 41.00'   W 97° 17.00',2A,-97.28330,USA TX NAS.Corpus.Christi-Truax.Field.722515 US.Normals.1991-2020,722515
1722,27.68330,N 27° 41.00'   W 97° 17.00',2A,-97.28330,USA TX NAS.Corpus.Christi-Truax.Field.722515 US.Normals.2006-2020,722515
1723,27.50000,N 27° 30.00'   W 97° 49.00',2A,-97.81670,USA TX NAS.Kingsville.722516 US.Normals.2006-2020,722516
1724,31.77970,N 31° 46.78'   W 95° 43.40',2A,-95.72330,USA TX NASA.Natl.Scientific.Balloon.Facility.747490 US.Normals.2006-2020,747490
1725,29.70360,N 29° 42.22'   W 98° 1.69',2A,-98.02810,USA TX New.Braunfels.Rgnl.AP.722416 US.Normals.2006-2020,722416
1726,32.04080,N 32° 2.45'   W 100° 14.96',3A,-100.2494,USA TX Oak.Creek.Reservoir.747370 US.Normals.2006-2020,747370
1727,31.92060,N 31° 55.24'   W 102° 23.20',3B,-102.3867,USA TX Odessa-Schlemeyer.Field.AP.722648 US.Normals.2006-2020,722648
1728,28.72470,N 28° 43.48'   W 96° 15.22',2A,-96.25360,USA TX Palacios.Muni.AP.722555 US.Normals.1991-2020,722555
1729,28.72470,N 28° 43.48'   W 96° 15.22',2A,-96.25360,USA TX Palacios.Muni.AP.722555 US.Normals.2006-2020,722555
1730,29.51890,N 29° 31.13'   W 95° 14.50',2A,-95.24170,USA TX Pearland.Rgnl.AP-Clover.Field.722427 US.Normals.2006-2020,722427
1731,26.16580,N 26° 9.95'   W 97° 20.75',1A,-97.34580,USA TX Port.Isabel-Cameron.County.AP.722508 US.Normals.2006-2020,722508
1732,28.08360,N 28° 5.02'   W 97° 2.78',2A,-97.04640,USA TX Rockport-Aransas.County.AP.722524 US.Normals.2006-2020,722524
1733,31.37110,N 31° 22.27'   W 100° 29.53',2A,-100.4922,USA TX San.Angelo.Rgnl.AP-Mathis.Field.722630 US.Normals.1981-2010,722630
1734,31.37110,N 31° 22.27'   W 100° 29.53',2A,-100.4922,USA TX San.Angelo.Rgnl.AP-Mathis.Field.722630 US.Normals.1991-2020,722630
1735,31.37110,N 31° 22.27'   W 100° 29.53',2A,-100.4922,USA TX San.Angelo.Rgnl.AP-Mathis.Field.722630 US.Normals.2006-2020,722630
1736,29.38330,N 29° 23.00'   W 98° 35.00',2A,-98.58330,USA TX San.Antonio-JB.San.Antonio-Kelly.Field.Annex.722535 US.Normals.1981-2010,722535
1737,29.38330,N 29° 23.00'   W 98° 35.00',2A,-98.58330,USA TX San.Antonio-JB.San.Antonio-Kelly.Field.Annex.722535 US.Normals.1991-2020,722535
1738,29.38330,N 29° 23.00'   W 98° 35.00',2A,-98.58330,USA TX San.Antonio-JB.San.Antonio-Kelly.Field.Annex.722535 US.Normals.2006-2020,722535
1739,29.54390,N 29° 32.63'   W 98° 16.42',2A,-98.27360,USA TX San.Antonio-JB.San.Antonio-Randolph.AFB.722536 US.Normals.2006-2020,722536
1740,29.33890,N 29° 20.33'   W 98° 28.31',2A,-98.47190,USA TX San.Antonio-Stinson.Muni.AP.722523 US.Normals.2006-2020,722523
1741,29.54420,N 29° 32.65'   W 98° 29.03',2A,-98.48390,USA TX San.Antonio.Intl.AP.722530 US.Normals.1981-2010,722530
1742,29.54420,N 29° 32.65'   W 98° 29.03',2A,-98.48390,USA TX San.Antonio.Intl.AP.722530 US.Normals.1991-2020,722530
1743,29.54420,N 29° 32.65'   W 98° 29.03',2A,-98.48390,USA TX San.Antonio.Intl.AP.722530 US.Normals.2006-2020,722530
1744,30.04810,N 30° 2.89'   W 102° 12.79',2B,-102.2131,USA TX Sanderson-Terrell.County.AP.722616 US.Normals.2006-2020,722616
1745,29.62220,N 29° 37.33'   W 95° 39.38',2A,-95.65640,USA TX Sugar.Land.Rgnl.AP.722543 US.Normals.2006-2020,722543
1746,32.71000,N 32° 42.60'   W 96° 16.03',2A,-96.26720,USA TX Terrell.Muni.AP.722489 US.Normals.2006-2020,722489
1747,32.35420,N 32° 21.25'   W 95° 24.15',2A,-95.40250,USA TX Tyler.Pounds.Rgnl.AP.722448 US.Normals.2006-2020,722448
1748,28.86140,N 28° 51.68'   W 96° 55.82',2A,-96.93030,USA TX Victoria.Rgnl.AP.722550 US.Normals.1981-2010,722550
1749,28.86140,N 28° 51.68'   W 96° 55.82',2A,-96.93030,USA TX Victoria.Rgnl.AP.722550 US.Normals.1991-2020,722550
1750,28.86140,N 28° 51.68'   W 96° 55.82',2A,-96.93030,USA TX Victoria.Rgnl.AP.722550 US.Normals.2006-2020,722550
1751,31.61890,N 31° 37.13'   W 97° 13.70',2A,-97.22830,USA TX Waco.Rgnl.AP.722560 US.Normals.1981-2010,722560
1752,31.61890,N 31° 37.13'   W 97° 13.70',2A,-97.22830,USA TX Waco.Rgnl.AP.722560 US.Normals.1991-2020,722560
1753,31.61890,N 31° 37.13'   W 97° 13.70',2A,-97.22830,USA TX Waco.Rgnl.AP.722560 US.Normals.2006-2020,722560
1754,33.97860,N 33° 58.72'   W 98° 29.57',3A,-98.49280,USA TX Wichita.Falls.Muni.AP-Sheppard.AFB.723510 US.Normals.1981-2010,723510
1755,33.97860,N 33° 58.72'   W 98° 29.57',3A,-98.49280,USA TX Wichita.Falls.Muni.AP-Sheppard.AFB.723510 US.Normals.1991-2020,723510
1756,33.97860,N 33° 58.72'   W 98° 29.57',3A,-98.49280,USA TX Wichita.Falls.Muni.AP-Sheppard.AFB.723510 US.Normals.2006-2020,723510
1757,31.78000,N 31° 46.80'   W 103° 12.10',2B,-103.2017,USA TX Wink-Winkler.County.AP.722656 US.Normals.1991-2020,722656
1758,31.78000,N 31° 46.80'   W 103° 12.10',2B,-103.2017,USA TX Wink-Winkler.County.AP.722656 US.Normals.2006-2020,722656
1759,37.70640,N 37° 42.38'   W 112° 8.74',6A,-112.1456,USA UT Bryce.Canyon.AP.724756 US.Normals.2006-2020,724756
1760,38.30280,N 38° 18.17'   W 111° 17.62',5B,-111.2936,USA UT Capitol.Reef.Natl.Park.755710 US.Normals.2006-2020,755710
1761,37.70860,N 37° 42.52'   W 113° 5.66',5B,-113.0944,USA UT Cedar.City.Rgnl.AP.724755 US.Normals.1981-2010,724755
1762,37.70860,N 37° 42.52'   W 113° 5.66',5B,-113.0944,USA UT Cedar.City.Rgnl.AP.724755 US.Normals.1991-2020,724755
1763,37.70860,N 37° 42.52'   W 113° 5.66',5B,-113.0944,USA UT Cedar.City.Rgnl.AP.724755 US.Normals.2006-2020,724755
1764,41.78720,N 41° 47.23'   W 111° 51.20',5A,-111.8533,USA UT Logan-Cache.AP.724796 US.Normals.2006-2020,724796
1765,38.41670,N 38° 25.00'   W 113° 1.00',5B,-113.0167,USA UT Milford.Muni.AP.724750 US.Normals.2006-2020,724750
1766,38.75500,N 38° 45.30'   W 109° 45.25',4B,-109.7542,USA UT Moab-Canyonlands.Field.AP.724776 US.Normals.2006-2020,724776
1767,41.11670,N 41° 7.00'   W 111° 58.00',5A,-111.9667,USA UT Ogden-Hill.AFB.725755 US.Normals.1981-2010,725755
1768,41.11670,N 41° 7.00'   W 111° 58.00',5A,-111.9667,USA UT Ogden-Hill.AFB.725755 US.Normals.1991-2020,725755
1769,41.11670,N 41° 7.00'   W 111° 58.00',5A,-111.9667,USA UT Ogden-Hill.AFB.725755 US.Normals.2006-2020,725755
1770,41.19610,N 41° 11.77'   W 112° 0.68',5A,-112.0114,USA UT Ogden-Hinckley.AP.725750 US.Normals.2006-2020,725750
1771,39.60920,N 39° 36.55'   W 110° 45.28',5B,-110.7547,USA UT Price-Carbon.County.Rgnl.AP-Davis.Field.724700 US.Normals.1991-2020,724700
1772,39.60920,N 39° 36.55'   W 110° 45.28',5B,-110.7547,USA UT Price-Carbon.County.Rgnl.AP-Davis.Field.724700 US.Normals.2006-2020,724700
1773,41.61640,N 41° 36.98'   W 112° 32.62',5A,-112.5436,USA UT Promontory-Golden.Spike.Natl.Historic.Site.725770 US.Normals.2006-2020,725770
1774,40.77810,N 40° 46.69'   W 111° 58.16',4A,-111.9694,USA UT Salt.Lake.City.Intl.AP.725720 US.Normals.1981-2010,725720
1775,40.77810,N 40° 46.69'   W 111° 58.16',4A,-111.9694,USA UT Salt.Lake.City.Intl.AP.725720 US.Normals.1991-2020,725720
1776,40.77810,N 40° 46.69'   W 111° 58.16',4A,-111.9694,USA UT Salt.Lake.City.Intl.AP.725720 US.Normals.2006-2020,725720
1777,40.44220,N 40° 26.53'   W 109° 30.86',5B,-109.5144,USA UT Vernal.Rgnl.AP.725705 US.Normals.2006-2020,725705
1778,40.72060,N 40° 43.24'   W 114° 2.15',5B,-114.0358,USA UT Wendover.AP.725810 US.Normals.2006-2020,725810
1779,38.84830,N 38° 50.90'   W 77° 2.05',4A,-77.03420,USA VA Arlington-Reagan.Washington.Natl.AP.724050 US.Normals.1981-2010,724050
1780,38.84830,N 38° 50.90'   W 77° 2.05',4A,-77.03420,USA VA Arlington-Reagan.Washington.Natl.AP.724050 US.Normals.1991-2020,724050
